"id","genotype","sex","exp_type","shock_color","shock_arm","treatment","replicates","ZT0","ZT","starting_arm","starting_color","frac_time_on_shocked","frac_time_on_shockArm","frac_time_on_neutral_left","frac_time_on_neutral_right","left_handedness","first_half_left_handedness","second_half_left_handedness","activity","first_half_activity","second_half_activity","activity_shock","activity_noShock","activity_shock_color","first_half_activity_shock_color","second_half_activity_shock_color","activity_noShock_color","first_half_activity_noShock_color","second_half_activity_noShock_color","total_choices","correct_choices","incorrect_choices","first_half_total_choices","first_half_correct_choices","first_half_incorrect_choices","analysis_time","bias_frac_time_on_shocked","bias_left_handedness","bias_activity","bias_activity_shock","bias_activity_noShock","bias_activity_shock_color","bias_activity_noShock_color","bias_total_choices","bias_correct_choices","bias_incorrect_choices","bias_analysis_time","post_frac_time_on_shocked","post_left_handedness","post_first_half_left_handedness","post_second_half_left_handedness","post_activity","post_activity_shock","post_activity_noShock","post_activity_shock_color","post_activity_noShock_color","post_total_choices","post_correct_choices","post_incorrect_choices","post_first_half_total_choices","post_first_half_correct_choices","post_first_half_incorrect_choices","post_analysis_time","group","group_sex","folder","experiment_date","second_half_total_choices","second_half_correct_choices","second_half_incorrect_choices","post_second_half_total_choices","post_second_half_correct_choices","post_second_half_incorrect_choices","handedness_change","post_handedness_change","experiment_by","head_scanned","abs_dev","abs_dev_sex","ls"
35,"dgrp93","female","operant_place","green","M","shock",2,"11:00:00","12:00:44","X",NA,0.195803327539111,0.195803327539111,0.0802085920039732,0.638813012167867,0,0.333333333333333,-0.428571428571429,0.98526523879195,0.906232556424026,1.06353635946218,1.17585784916341,0.893220268472207,1.21196151355347,1.21196151355347,NA,0.904106840017916,0.741097976683659,1.07015367859416,22,12,10,18,10,8,1200,0.53972366148532,0.111111111111111,1.66444447102763,NA,1.66444447102763,1.11782254692221,1.24803048097741,12,7,5,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp93_shock","dgrp93_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230609/csv/dgrp93_shock/female",20230609,4,2,2,NA,NA,NA,0.761904761904762,NA,"riddha",FALSE,0.0987940774770301,0.116522069778992,0.621554926536934
36,"dgrp93","female","operant_place","green","R","shock",2,"11:00:00","12:00:44","X",NA,0.251676185746213,0.251676185746213,0.148497640923765,0.343680158927241,0.171428571428571,0.2,0.179487179487179,1.33653516372972,1.14867200943499,1.53633990222308,1.39216041646008,1.25189637785319,1.21552526028424,1.18253564781152,1.29695157892917,1.24037390291412,1.11788112664892,1.36699369093419,60,38,22,16,10,6,1200,0.196027633851468,0.2,2.25482817323365,NA,2.25482817323365,1.98251549798372,1.88105872955583,17,12,5,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp93_shock","dgrp93_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230609/csv/dgrp93_shock/female",20230609,44,28,16,NA,NA,NA,0.0205128205128206,NA,"riddha",FALSE,0.042921219269928,0.0606492115718897,1.11831102521573
37,"dgrp93","female","operant_place","green","L","shock",2,"11:00:00","12:00:44","X",NA,0.302706729575366,0.302706729575366,0.31375713930966,0.161534641172088,0,0.4,-0.222222222222222,1.30648568622741,1.17908616435798,1.43874430780473,1.1981908182874,1.317769360882,1.16247705025426,1.07267799560911,1.43850993503359,1.20309706185418,1.10424829127885,1.30901538674498,45,29,16,14,9,5,1200,0.436096718480138,-0.0909090909090909,1.72154440943999,NA,1.72154440943999,1.38689357039447,1.08191131240676,14,9,5,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp93_shock","dgrp93_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230609/csv/dgrp93_shock/female",20230609,31,20,11,NA,NA,NA,0.622222222222222,NA,"riddha",FALSE,0.0081093245592252,0.00961866774273656,-1.6254104637334
38,"dgrp93","female","operant_place","green","M","shock",2,"11:00:00","12:00:44","M","G",0.298857710454433,0.298857710454433,0.12068537372734,0.457660789669729,0.109090909090909,0.0188679245283018,0.192982456140351,2.165470107937,2.07570513425357,2.29408842107904,2.36214995505187,1.73526360621054,1.81535734197531,1.81608050770261,1.71010456711794,1.31061195197503,1.41350206819856,1.17976474051257,102,57,45,43,23,20,1200,0.345689655172414,0.4,2.58791208206015,NA,2.58791208206015,1.6718383178706,1.82009089387703,24,14,10,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp93_shock","dgrp93_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230609/csv/dgrp93_shock/female",20230609,59,34,25,NA,NA,NA,0.174114531612049,NA,"riddha",FALSE,0.00426030543829153,0.0134676868636702,-2.60397424305901
39,"dgrp93","female","operant_place","green","R","shock",2,"11:00:00","12:00:44","L","B",0.0622051154705736,0.0622051154705736,0.406257760119195,0.459399056369506,0.081081081081081,0.333333333333333,-0.090909090909091,1.42115505991751,1.35740918413733,1.47284551492487,2.03360947281988,1.33127109191345,1.66658542907443,1.66658542907443,NA,1.16956820322559,1.12960320659736,1.2694942978828,36,26,10,13,10,3,1200,0.342241379310345,-0.384615384615385,2.07811727493409,NA,2.07811727493409,1.60457727919653,1.42465795877693,19,14,5,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp93_shock","dgrp93_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230609/csv/dgrp93_shock/female",20230609,23,16,7,NA,NA,NA,0.424242424242424,NA,"riddha",FALSE,0.232392289545567,0.250120281847529,-0.204020208963622
40,"dgrp93","female","operant_place","green","L","shock",2,"11:00:00","12:00:44","R","B",0.332505587285821,0.332505587285821,0.374472311894711,0.141047926496151,0.0491803278688523,0,0.0967741935483871,1.5920268583478,1.51817913160565,1.70467165116352,1.78869801798438,1.4118565943849,1.6205868033378,1.66494369147963,1.47718304239057,1.11396895835087,1.0726340691356,1.19052251623058,67,49,18,28,19,9,1200,0.528089887640449,-0.2,1.231880922093,NA,1.231880922093,1.04124171744636,0.922646400802078,11,9,2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp93_shock","dgrp93_shock_female","/Users/riddha/Documents/Current_Work/operant_place/20230609/csv/dgrp93_shock/female",20230609,39,30,9,NA,NA,NA,0.0967741935483871,NA,"riddha",FALSE,0.0379081822696796,0.0201801899677179,1.99263438033388
9,"dgrp93","male","operant_place","green","R","shock",1,"11:00:00","12:00:44","L","B",0.231313632977403,0.231313632977403,0.481003228209585,0.206108765830643,0,-0.310344827586207,0.310344827586207,1.5483839829949,1.55923705683176,1.54412366107588,1.57595581205554,1.47016524594231,1.31153331862348,1.31153331862348,NA,1.16864831400884,1.26539642105077,1.05136782173786,52,33,19,23,17,6,1200,0.411053540587219,-0.0588235294117648,2.62604945979371,NA,2.62604945979371,1.95516302096248,2.30144449075616,21,15,6,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp93_shock","dgrp93_shock_male","/Users/riddha/Documents/Current_Work/operant_place/20230609/csv/dgrp93_shock/male",20230609,29,16,13,NA,NA,NA,0.620689655172414,NA,"riddha",FALSE,0.0632837720387385,0.0455557797367768,-0.807863435272929
10,"dgrp93","male","operant_place","green","L","shock",1,"11:00:00","12:00:44","R","B",0.151229202880556,0.151229202880556,0.486342190216042,0.217655823193444,0.0617283950617282,-0.0175438596491228,0.25,2.06102935535431,2.38214970937431,1.73735208728947,2.12492772639062,1.98906699005543,1.68965867075738,1.68965867075738,NA,1.64402845891883,1.8270326691755,1.43985760208639,96,74,22,56,43,13,1200,0.298791018998273,0.185185185185185,3.16132112297596,NA,3.16132112297596,2.32352765995138,2.0231321148511,30,19,11,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp93_shock","dgrp93_shock_male","/Users/riddha/Documents/Current_Work/operant_place/20230609/csv/dgrp93_shock/male",20230609,40,31,9,NA,NA,NA,0.267543859649123,NA,"riddha",FALSE,0.143368202135585,0.125640209833623,0.773481843895789
11,"dgrp93","male","operant_place","green","M","shock",1,"11:00:00","12:00:44","L","B",0.0487956295008691,0.0487956295008691,0.53476533399553,0.308790663024584,0.0384615384615385,-0.12,0.153846153846154,1.47868562640531,1.49637345549219,1.44137581568248,2.33926074017762,1.3644675325503,1.87740620404364,1.87740620404364,NA,1.16040475509948,1.20947812426761,1.07415879306746,55,43,12,25,20,5,1200,0.449913644214162,0.176470588235294,2.40420062403696,NA,2.40420062403696,1.84382539663044,1.79771932588227,18,10,8,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp93_shock","dgrp93_shock_male","/Users/riddha/Documents/Current_Work/operant_place/20230609/csv/dgrp93_shock/male",20230609,30,23,7,NA,NA,NA,0.273846153846154,NA,"riddha",FALSE,0.245801775515272,0.22807378321331,1.40561571174408
12,"dgrp93","male","operant_place","green","R","shock",1,"11:00:00","12:00:44","L","B",0.238763347405016,0.238763347405016,0.306307424882046,0.265085671715918,0.36,0.307692307692308,0.416666666666667,2.30440113833019,2.46626317419605,2.13883057711256,2.32087405231358,2.21752046843289,1.95765862005821,1.96438059234766,1.96986905635436,1.86705391447614,2.0544281254123,1.66446496653633,90,61,29,38,28,10,1200,0.315198618307427,0.52,3.04886116342566,NA,3.04886116342566,2.29319701757566,2.18051904617561,27,17,10,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp93_shock","dgrp93_shock_male","/Users/riddha/Documents/Current_Work/operant_place/20230609/csv/dgrp93_shock/male",20230609,52,33,19,NA,NA,NA,0.108974358974359,NA,"riddha",FALSE,0.0558340576111249,0.0381060653091632,2.1253932123621
13,"dgrp93","male","operant_place","green","L","shock",1,"11:00:00","12:00:44","L","G",0.254407747703005,0.254407747703005,0.338713682642165,0.263223243109014,0.146666666666667,0.2,0.1,1.85228393195782,1.68077969789082,2.01675046277498,1.77276027304271,1.77748361424776,1.47504720398029,1.47509360587252,1.74851526129506,1.56340883971757,1.26968043449351,1.74564623235321,70,55,15,27,21,6,1200,0.382556131260794,0.466666666666667,2.46070627881505,NA,2.46070627881505,1.73625634291722,1.73090444618362,19,13,6,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp93_shock","dgrp93_shock_male","/Users/riddha/Documents/Current_Work/operant_place/20230609/csv/dgrp93_shock/male",20230609,43,34,9,NA,NA,NA,0.1,NA,"riddha",TRUE,0.0401896573131363,0.0224616650111746,1.00041613445353
14,"dgrp93","male","operant_place","green","M","shock",1,"11:00:00","12:00:44","L","B",0.243481499875838,0.243481499875838,0.226967966227961,0.350260740004966,0.0606060606060607,-0.125,0.212121212121212,1.65641005596836,1.66321584797615,1.64910954411769,1.77076985033217,1.47215788868937,1.51334769899874,1.44599302881697,1.87951011292808,1.38316012788231,1.29401764768189,1.47239141489319,73,40,33,31,17,14,1200,0.311744386873921,0.076923076923077,1.73632885037268,NA,1.73632885037268,1.11074458283299,1.60953383181245,19,10,9,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp93_shock","dgrp93_shock_male","/Users/riddha/Documents/Current_Work/operant_place/20230609/csv/dgrp93_shock/male",20230609,42,23,19,NA,NA,NA,0.337121212121212,NA,"riddha",FALSE,0.051115905140303,0.0333879128383412,-1.65547588474293
15,"dgrp93","male","operant_place","green","R","shock",1,"11:00:00","12:00:44","R","G",0.272783709957785,0.272783709957785,0.239259995033524,0.295257015147753,-0.142857142857143,-0.0980392156862746,-0.173333333333333,2.39581250248479,2.11460655256149,2.66775101473672,1.98601162951774,2.42066027628986,1.78241792599404,1.78916554470038,1.71634143357123,1.81237418272769,1.75974762902702,1.92807024345185,128,89,39,54,40,14,1200,0.126079447322971,-0.368421052631579,1.9735987787357,NA,1.9735987787357,1.190100064763,1.5766409257194,26,22,4,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp93_shock","dgrp93_shock_male","/Users/riddha/Documents/Current_Work/operant_place/20230609/csv/dgrp93_shock/male",20230609,74,49,25,NA,NA,NA,0.0752941176470588,NA,"riddha",FALSE,0.0218136950583561,0.00408570275639436,-1.61486325148587
16,"dgrp93","male","operant_place","green","L","shock",1,"11:00:00","12:00:44","L","G",0.320337720387385,0.320337720387385,0.318599453687609,0.241494909361808,-0.398843930635838,-0.45,-0.354838709677419,3.0435268719933,2.85442978551921,3.25544666061591,2.51423123867019,3.13207788873152,1.55828067651761,1.55638793070241,1.92934900107309,1.84506698589195,1.68216524229553,1.99210650140524,168,116,52,64,44,20,1200,0.277441659464131,-0.391304347826087,2.79927030248586,NA,2.79927030248586,1.77450866323645,1.87203844066965,27,17,10,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp93_shock","dgrp93_shock_male","/Users/riddha/Documents/Current_Work/operant_place/20230609/csv/dgrp93_shock/male",20230609,104,72,32,NA,NA,NA,0.0951612903225806,NA,"riddha",FALSE,0.0257403153712441,0.0434683076732059,0.559602803273874
41,"dgrp93","male","operant_place","green","M","shock",2,"11:00:00","12:00:44","X",NA,0.208716165880308,0.208716165880308,0.135708964489695,0.523714924261237,0.0697674418604651,0.333333333333333,-0.0714285714285715,1.57515364224205,1.63407683601483,1.53646145206964,1.69700747761528,1.43026310287139,1.32609128640151,1.29710824576982,1.82511926062967,1.29987148200099,1.384273016433,1.18631612668385,61,33,28,24,13,11,1200,0.588946459412781,0.076923076923077,2.15569377783856,NA,2.15569377783856,1.59147914451068,1.78519705557818,17,8,9,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp93_shock","dgrp93_shock_male","/Users/riddha/Documents/Current_Work/operant_place/20230609/csv/dgrp93_shock/male",20230609,37,20,17,NA,NA,NA,0.404761904761905,NA,"riddha",FALSE,0.0858812391358331,0.0681532468338714,1.84611672961607
42,"dgrp93","male","operant_place","green","R","shock",2,"11:00:00","12:00:44","L","B",0.112242364042712,0.112242364042712,0.216910851750683,0.455301713434318,0.139240506329114,-0.0232558139534883,0.314285714285714,1.8174284680225,1.82664605002225,1.79941097097561,1.57076221180676,1.820487369316,1.23750266976829,1.23750266976829,NA,1.5847038522661,1.65239536281109,1.53266068858748,71,60,11,35,29,6,1200,0.349740932642487,0.263157894736842,2.28799439171866,NA,2.28799439171866,1.5435462095543,1.99970651736892,22,16,6,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp93_shock","dgrp93_shock_male","/Users/riddha/Documents/Current_Work/operant_place/20230609/csv/dgrp93_shock/male",20230609,36,31,5,NA,NA,NA,0.337541528239203,NA,"riddha",FALSE,0.182355040973429,0.164627048671468,0.320254183946323
43,"dgrp93","male","operant_place","green","L","shock",2,"11:00:00","12:00:44","M","B",0.280854233921033,0.280854233921033,0.351129873354855,0.222870623292774,-0.0757575757575758,-0.0606060606060607,-0.090909090909091,2.37885225716939,2.28491188440375,2.46084917124067,2.14078897983005,2.33903127823959,1.61470481757493,1.57967943825556,2.06457929987344,1.81444071215395,1.78869174058223,1.92365437428717,110,75,35,45,32,13,1200,0.266839378238342,-0.578947368421053,2.59606935265007,NA,2.59606935265007,2.10228374599638,2.04966391247838,21,13,8,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp93_shock","dgrp93_shock_male","/Users/riddha/Documents/Current_Work/operant_place/20230609/csv/dgrp93_shock/male",20230609,65,43,22,NA,NA,NA,0.0303030303030303,NA,"riddha",FALSE,0.013743171095108,0.00398482120685373,2.22124414957306
44,"dgrp93","male","operant_place","green","M","shock",2,"11:00:00","12:00:44","X",NA,0.186863670225975,0.186863670225975,0.283709957784952,0.400918798112739,-0.106382978723404,-0.181818181818182,-0.04,1.56365479903078,1.60909281167954,1.56049248890455,2.11646887082104,1.25593126520927,1.89361940350614,1.89361940350614,NA,1.16300285613447,1.25138088452253,1.10978067560128,46,25,21,25,12,13,1200,0.243523316062176,-0.111111111111111,2.24825041347549,NA,2.24825041347549,1.85394459243862,2.02057887092104,23,12,11,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp93_shock","dgrp93_shock_male","/Users/riddha/Documents/Current_Work/operant_place/20230609/csv/dgrp93_shock/male",20230609,21,13,8,NA,NA,NA,0.141818181818182,NA,"riddha",FALSE,0.107733734790166,0.0900057424882046,0.860574075871818
45,"dgrp93","male","operant_place","green","R","shock",2,"11:00:00","12:00:44","M","B",0.261112490687857,0.261112490687857,0.229947851999007,0.390985845542588,-0.0138888888888888,-0.127659574468085,0.224489795918367,2.89426274539641,3.29366371931543,2.48545137192078,2.54991120260123,2.78164815905243,1.99986086931655,1.99242894016054,NA,2.065473644755,2.14569462901839,1.90677014430377,143,99,44,69,52,17,1200,0.308290155440414,0.185185185185185,2.97414803988008,NA,2.97414803988008,2.26821310707976,2.34386897244435,30,19,11,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp93_shock","dgrp93_shock_male","/Users/riddha/Documents/Current_Work/operant_place/20230609/csv/dgrp93_shock/male",20230609,74,47,27,NA,NA,NA,0.352149370386452,NA,"riddha",FALSE,0.0334849143282841,0.0157569220263223,1.56558930221481
46,"dgrp93","male","operant_place","green","L","shock",2,"11:00:00","12:00:44","M","B",0.314005463123914,0.314005463123914,0.218897442264713,0.351005711447728,0.222222222222222,0.2,0.241379310344828,2.13380616217803,2.04859109226657,2.21452466686003,1.85602667873613,1.92704733801897,1.52166699862231,1.50362815571348,1.52793998561431,1.42214493411156,1.40098289551006,1.36104228274177,95,60,35,45,27,18,1200,0.146551724137931,-0.384615384615385,1.80983903807494,NA,1.80983903807494,1.9484967385258,1.36507734055643,18,13,5,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp93_shock","dgrp93_shock_male","/Users/riddha/Documents/Current_Work/operant_place/20230609/csv/dgrp93_shock/male",20230609,50,33,17,NA,NA,NA,0.0413793103448276,NA,"riddha",FALSE,0.0194080581077725,0.0371360504097343,1.66524841779828
47,"dgrp93","male","operant_place","green","M","shock",2,"11:00:00","12:00:44","M","G",0.375962254780233,0.375962254780233,0.208467842066054,0.268313881301217,-0.153061224489796,-0.222222222222222,-0.0857142857142858,3.34301115693074,3.05682240060732,3.64139264786708,2.66226854122556,3.29268352701312,1.91917132751864,1.83687845973567,2.04546561645869,2.45181832143913,2.39096448547086,2.36575597180886,164,104,60,61,38,23,1200,0.138169257340242,-0.2,2.52276075945424,NA,2.52276075945424,1.72984353266958,1.95874562319658,22,17,5,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp93_shock","dgrp93_shock_male","/Users/riddha/Documents/Current_Work/operant_place/20230609/csv/dgrp93_shock/male",20230609,103,66,37,NA,NA,NA,0.136507936507936,NA,"riddha",FALSE,0.0813648497640924,0.0990928420660541,1.7658927037389
48,"dgrp93","male","operant_place","green","R","shock",2,"11:00:00","12:00:44","X",NA,0.274521976657561,0.274521976657561,0.253538614353116,0.318226967966228,0.433333333333333,0.488372093023256,0.382978723404255,3.10889417429803,2.96267452699556,3.27933452835751,2.25726812073645,3.26823938353363,1.85828614579577,1.91851066895652,1.57325450468451,2.26183593036349,2.23872412068053,2.30847673315402,172,133,39,68,52,16,1200,0.281519861830743,0.75,1.96529053861616,NA,1.96529053861616,1.3204768393408,1.55961818259617,21,15,6,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp93_shock","dgrp93_shock_male","/Users/riddha/Documents/Current_Work/operant_place/20230609/csv/dgrp93_shock/male",20230609,104,81,23,NA,NA,NA,0.105393369619,NA,"riddha",FALSE,0.0200754283585796,0.00234743605661786,2.30099574046621
17,"dgrp217","female","operant_place","green","M","noShock",1,"16:00:00","17:51:18","M","G",0.197855029585799,0.197855029585799,0.340976331360947,0.311513806706114,-0.851851851851852,-0.894736842105263,-1,0.794571801395181,0.983670467863303,0.560863156657245,NA,0.794571801395181,0.783380827757042,0.783380827757042,NA,0.648259293404782,0.773395272284258,0.519442391698732,27,19,8,15,10,5,1200,0.402777777777778,-1,1.14550575253828,NA,1.14550575253828,0.778149137907182,1.15623124854191,8,5,3,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp217_noShock","dgrp217_noShock_female","/Users/riddha/Documents/Current_Work/operant_place/20230612/csv/dgrp217_noShock/female",20230612,12,9,3,NA,NA,NA,0.105263157894737,NA,"riddha",FALSE,0.0183485885108481,0.0130863227317554,0.49904912218055
18,"dgrp217","female","operant_place","green","R","noShock",1,"16:00:00","17:51:18","L","B",0.201799802761341,0.201799802761341,0.277366863905325,0.324950690335306,-0.151515151515151,0.125,-0.411764705882353,1.25660144027387,1.2346121134398,1.28024093081086,NA,1.25660144027387,1.28526726761627,1.28526726761627,NA,0.971517030264907,0.890220725393655,1.07872630332515,58,41,17,27,19,8,1200,0.225890529973936,-0.142857142857143,1.68786263627865,NA,1.68786263627865,1.62482754966973,1.61668682708835,16,10,6,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp217_noShock","dgrp217_noShock_female","/Users/riddha/Documents/Current_Work/operant_place/20230612/csv/dgrp217_noShock/female",20230612,31,22,9,NA,NA,NA,0.536764705882353,NA,"riddha",FALSE,0.0144038153353057,0.00914154955621302,1.94564295805044
19,"dgrp217","female","operant_place","green","L","noShock",1,"16:00:00","17:51:18","X",NA,0.288954635108481,0.288954635108481,0.28870808678501,0.203402366863905,0.081081081081081,0.135135135135135,0.0555555555555555,1.4848158121752,1.49868083032949,1.47683294665321,NA,1.4848158121752,1.24665405134742,1.2989327144119,1.06431705245356,1.2623998201683,1.27097263511446,1.23180080132132,66,41,25,27,18,9,1200,0.259774109470026,0.142857142857143,1.79068710515437,NA,1.79068710515437,1.649428218297,1.69759294924151,15,10,5,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp217_noShock","dgrp217_noShock_female","/Users/riddha/Documents/Current_Work/operant_place/20230612/csv/dgrp217_noShock/female",20230612,39,23,16,NA,NA,NA,0.0795795795795797,NA,"riddha",FALSE,0.0727510170118343,0.078013282790927,-0.0463982000613901
20,"dgrp217","female","operant_place","green","M","noShock",1,"16:00:00","17:51:18","L","B",0.340359960552268,0.340359960552268,0.221153846153846,0.281434911242604,0.818181818181818,0.736842105263158,0.897435897435897,1.47565732333052,1.4347190710316,1.52313577002775,NA,1.47565732333052,1.12102168159797,1.11281318571574,1.16390594834437,1.32471419612903,1.35140726332883,1.25966650771264,66,44,22,26,17,9,1200,0.297132927888792,0.538461538461539,1.54026387813569,NA,1.54026387813569,1.2171443456753,1.45549311724102,17,10,7,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dgrp217_noShock","dgrp217_noShock_female","/Users/riddha/Documents/Current_Work/operant_place/20230612/csv/dgrp217_noShock/female",20230612,40,27,13,NA,NA,NA,0.16059379217274,NA,"riddha",FALSE,0.124156342455621,0.129418608234714,1.06619609023884
